 ,Area,Mean,Mode,Min,Max,Median,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
1,171528,3525,0,0,255,0,Amaranthacea,1914.685,489.722,458.000,1.069,113.690,174913.500,1488.044,467.329,609.463,229.000,244.861,233.900,35.732,176159.189,0.935,39.129,21.373,0.911,0.954,0.981,0.777,3385.500,224292.846,0.765,0.935,1.701,0.001,0.767,0.588,169613.315,29.471,35.396,6.586,41.439,902623,0.957,0.256,0.019,361.397,0.981,0.439,0.962,5.283,2.299,35.565,5.265,2.294,35.411,5.240,2.289,35.239,5.263,1.622,15.519,0.159,1.705,5.339,35.908
2,161998,1391,0,0,254,0,Amaranthacea,1802.334,495.492,432.551,1.146,105.980,164971.500,1450.341,454.161,573.701,216.275,247.746,227.788,133.837,168330.711,0.873,19.690,20.052,0.840,0.917,0.982,0.805,2973.500,214325.318,0.756,0.873,1.596,0.024,0.792,0.627,160195.666,33.791,22.942,10.349,105.217,356271,0.982,0.117,0.008,362.666,0.981,0.436,0.963,2.234,1.495,23.345,2.205,1.485,22.998,2.158,1.469,22.506,2.199,0.271,4.437,0.124,1.707,2.257,23.540
3,159707,428,0,0,253,0,Amaranthacea,2219.922,482.312,437.287,1.103,109.060,165251.000,1453.804,450.938,706.623,218.644,241.156,226.463,49.062,165647.498,0.907,32.331,30.857,0.874,0.935,0.966,0.655,5544.000,210908.945,0.757,0.907,2.456,0.037,0.638,0.407,157487.078,12.197,12.284,17.910,320.321,109698,0.994,0.047,0.002,358.593,0.982,0.428,0.963,0.616,0.785,11.129,0.708,0.841,12.652,0.736,0.858,13.139,0.687,0.379,7.135,0.146,2.891,0.745,13.296
4,155196,117,0,0,252,0,Amaranthacea,1610.913,485.224,416.713,1.164,103.736,158132.500,1421.703,444.524,512.770,208.356,242.612,222.318,184.773,158806.598,0.859,16.355,16.721,0.839,0.916,0.981,0.883,2936.500,202198.840,0.768,0.859,1.331,1.216,0.867,0.752,153585.087,8.113,6.881,35.409,1253.249,30175,0.998,0.013,7.276E-4,342.430,0.982,0.447,0.966,0.199,0.446,7.053,0.195,0.441,6.884,0.190,0.436,6.719,0.194,0.020,1.032,0.014,0.607,0.201,7.120
5,161602,504,0,0,255,0,Amaranthacea,2271.319,501.172,433.059,1.157,115.724,182204.500,1462.541,453.606,722.983,216.529,250.586,227.863,161.147,170460.367,0.864,17.950,31.923,0.819,0.905,0.887,0.644,20602.500,217036.880,0.745,0.864,2.540,0.092,0.627,0.394,159330.681,18.363,13.457,16.855,283.607,129263,0.993,0.054,0.003,764.850,0.907,0.783,0.964,0.744,0.863,12.650,0.820,0.906,13.785,0.835,0.914,14.015,0.800,0.361,6.771,0.126,2.606,0.849,14.255
6,157813,66,0,0,225,0,Amaranthacea,1742.854,499.632,431.692,1.157,108.032,169571.500,1444.486,448.256,554.768,215.846,249.816,224.763,171.832,169400.099,0.864,17.146,19.248,0.805,0.897,0.931,0.829,11758.500,215686.905,0.732,0.864,1.532,1.681,0.808,0.653,156070.146,24.186,4.710,43.887,1925.584,16941,0.999,0.009,3.410E-4,674.336,0.922,0.771,0.965,0.089,0.298,3.905,0.113,0.336,4.951,0.121,0.347,5.290,0.107,0.072,3.166,0.035,1.569,0.121,5.290
7,156997,413,0,0,255,0,Amaranthacea,1732.026,542.623,385.338,1.408,93.996,160234.500,1455.208,447.096,551.321,192.669,271.312,223.818,839.982,164221.601,0.710,7.723,19.108,0.679,0.824,0.980,0.840,3237.500,209093.437,0.751,0.710,1.521,0.091,0.811,0.658,155264.974,20.371,12.743,18.869,354.724,105943,0.994,0.042,0.002,799.826,0.897,0.795,0.964,0.676,0.822,12.791,0.671,0.819,12.678,0.677,0.823,12.779,0.675,0.349,8.161,0.042,1.065,0.695,13.111
8,153423,61,0,0,238,0,Amaranthacea,1874.310,486.557,403.682,1.205,103.730,158558.500,1426.857,441.978,596.611,201.841,243.279,221.570,160.505,154263.620,0.830,17.489,22.898,0.825,0.908,0.968,0.761,5135.500,196414.541,0.781,0.830,1.822,2.746,0.741,0.549,151548.690,53.818,4.618,45.006,2027.088,15761,0.999,0.008,3.279E-4,798.663,0.900,0.788,0.963,0.085,0.291,3.821,0.108,0.329,4.870,0.115,0.339,5.175,0.103,0.068,3.047,0.033,1.537,0.115,5.175
9,130564,353,0,0,255,0,Amaranthacea,1910.116,459.427,368.000,1.248,93.263,134609.500,1318.046,407.724,608.009,184.000,229.713,206.380,218.837,132786.536,0.801,13.951,27.944,0.788,0.887,0.970,0.690,4045.500,169069.069,0.772,0.801,2.224,0.082,0.671,0.450,128653.884,53.868,12.327,17.819,317.061,90458,0.994,0.048,0.002,926.896,0.838,0.849,0.965,0.617,0.786,11.095,0.716,0.846,12.731,0.745,0.863,13.226,0.693,0.409,7.665,0.152,3.029,0.751,13.345
10,109875,30,0,0,209,0,Amaranthacea,1549.048,498.964,310.506,1.607,76.794,120377.500,1266.587,374.028,493.077,155.253,249.482,190.651,1234.000,121682.697,0.622,5.427,21.839,0.562,0.750,0.913,0.818,10502.500,154931.222,0.709,0.622,1.738,0.064,0.759,0.575,108325.952,25.894,3.781,53.759,2888.610,7727,0.999,0.006,2.198E-4,815.248,0.880,0.816,0.968,0.056,0.237,3.033,0.075,0.273,4.021,0.080,0.282,4.290,0.070,0.047,2.538,0.026,1.399,0.080,4.290
1,38312,12779,0,85,246,0,Apiaceae,1904.824,654.083,84.971,7.698,21.355,43881.500,1366.512,220.863,606.324,42.485,327.042,170.891,8856.739,43650.829,0.130,1.816,94.705,0.114,0.338,0.873,0.717,5569.500,55577.961,0.689,0.130,7.536,9.526,0.364,0.133,36407.176,107.884,7.118,18.060,325.796,3271644,0.994,0.044,7.785E-4,54.933,0.971,0.787,0.981,254.822,15.963,3.297,0.676,0.822,12.162,0.687,0.829,12.367,85.395,0.397,7.237,254.308,12.471,254.904,1.785
2,79301,26331,0,85,216,0,Apiaceae,1316.036,448.590,248.848,1.803,59.528,83892.500,1116.258,317.756,418.907,124.424,224.295,166.037,1303.166,87674.673,0.555,4.599,21.840,0.502,0.708,0.945,0.848,4591.500,111630.861,0.710,0.555,1.738,0.206,0.759,0.575,77984.964,33.536,0.761,163.100,26656.956,6740956,1.000,6.703E-4,8.916E-6,51.534,0.965,0.822,0.981,254.997,15.969,0.432,0.008,0.091,1.344,0.008,0.092,1.372,85.005,0.005,0.814,254.992,1.307,254.999,0.201
3,75882,25200,0,85,228,0,Apiaceae,1268.479,449.160,237.361,1.892,56.802,80152.000,1099.574,310.831,403.770,118.680,224.580,165.980,1270.504,83733.656,0.528,4.657,21.205,0.479,0.692,0.947,0.867,4270.000,106613.002,0.712,0.528,1.687,0.699,0.770,0.593,74613.521,31.705,1.497,87.520,7682.243,6451272,1.000,0.002,3.446E-5,55.179,0.962,0.816,0.980,254.994,15.969,0.583,0.029,0.171,2.543,0.029,0.169,2.489,85.017,0.012,1.137,254.969,2.661,254.996,0.354
4,75085,24957,0,85,228,0,Apiaceae,1581.641,468.113,233.144,2.008,57.966,85246.000,1161.974,309.194,503.452,116.572,234.057,164.743,1703.337,85716.686,0.498,3.992,33.317,0.436,0.661,0.881,0.735,10161.000,109137.874,0.688,0.498,2.651,0.040,0.614,0.377,73503.359,46.612,3.319,36.273,1321.709,6389133,0.998,0.013,1.694E-4,57.127,0.963,0.808,0.979,254.937,15.967,2.309,0.166,0.407,5.975,0.173,0.416,6.224,85.092,0.103,3.709,254.847,5.532,254.976,0.892
5,28663,9634,0,85,248,0,Apiaceae,2047.618,643.199,69.171,9.299,17.730,35826.000,1324.713,191.036,651.777,34.586,321.600,175.414,8254.541,34942.981,0.108,1.931,146.277,0.088,0.297,0.800,0.647,7163.000,44490.785,0.644,0.108,11.640,0.050,0.293,0.086,26615.382,20.711,11.664,11.094,121.963,2466453,0.984,0.110,0.002,51.652,0.974,0.782,0.982,254.537,15.954,5.380,1.788,1.337,19.820,1.825,1.351,20.222,86.050,1.048,11.991,253.201,19.976,254.769,2.717
6,40737,13617,0,85,247,0,Apiaceae,1781.888,571.463,103.644,5.514,25.852,46412.000,1212.840,227.745,567.192,51.822,285.732,155.236,5998.212,46517.944,0.181,2.004,77.942,0.159,0.399,0.878,0.681,5675.000,59228.486,0.688,0.181,6.202,5.865,0.402,0.161,38955.112,90.694,8.650,15.076,226.651,3486051,0.991,0.063,0.001,47.509,0.976,0.783,0.982,254.743,15.961,3.993,0.980,0.990,14.727,1.000,1.000,15.021,85.574,0.576,8.771,254.022,14.717,254.877,1.962
7,39459,13158,0,85,242,0,Apiaceae,1691.964,565.227,100.155,5.644,24.736,43923.500,1197.746,224.145,538.569,50.078,282.613,153.052,5454.087,44461.672,0.177,2.072,72.550,0.157,0.397,0.898,0.708,4464.500,56610.359,0.697,0.177,5.773,0.732,0.416,0.173,37767.036,95.429,6.861,18.752,351.585,3368486,0.994,0.042,7.233E-4,45.517,0.977,0.782,0.982,254.827,15.963,3.312,0.631,0.794,11.776,0.643,0.802,12.012,85.367,0.379,7.116,254.368,11.818,254.914,1.671
8,39348,13173,0,85,243,0,Apiaceae,1645.797,521.464,108.566,4.803,27.569,45163.500,1105.102,223.829,523.874,54.283,260.732,139.469,4881.667,44463.939,0.208,1.996,68.838,0.184,0.429,0.871,0.671,5815.500,56613.245,0.695,0.208,5.478,0.005,0.427,0.183,37702.203,70.490,9.545,13.506,181.573,3372403,0.989,0.077,0.001,54.429,0.975,0.777,0.983,254.671,15.958,4.545,1.212,1.101,16.326,1.238,1.113,16.686,85.707,0.728,9.836,253.789,16.341,254.841,2.262
9,72285,24092,0,85,242,0,Apiaceae,1746.626,453.436,229.990,1.972,56.498,80482.500,1113.666,303.375,555.968,114.995,226.718,165.437,1618.318,81905.955,0.507,4.112,42.204,0.448,0.669,0.898,0.638,8197.500,104285.901,0.693,0.507,3.358,0.111,0.546,0.298,70538.374,10.264,6.449,20.031,402.424,6167622,0.995,0.039,6.393E-4,49.328,0.980,0.739,0.980,254.846,15.964,3.267,0.562,0.750,11.165,0.563,0.750,11.186,85.324,0.297,6.094,254.450,10.962,254.926,1.539
10,69705,23270,0,85,245,0,Apiaceae,1867.787,454.736,223.000,2.039,53.780,76830.000,1105.939,297.911,594.535,111.500,227.368,159.411,1541.996,79644.219,0.490,4.060,50.048,0.429,0.655,0.907,0.592,7125.000,101406.170,0.687,0.490,3.983,0.236,0.501,0.251,67837.213,42.021,7.879,17.082,291.705,5957172,0.993,0.051,9.538E-4,50.877,0.981,0.733,0.980,254.829,15.963,3.171,0.783,0.885,13.312,0.776,0.881,13.181,85.463,0.379,6.826,254.221,13.257,254.912,1.612
11,37273,12438,0,85,245,0,Apiaceae,1409.415,448.698,124.268,3.611,33.583,47339.500,1009.858,217.847,448.631,62.134,224.349,140.098,3141.927,43792.772,0.277,2.499,53.295,0.236,0.486,0.787,0.717,10066.500,55758.689,0.668,0.277,4.241,0.305,0.486,0.236,35863.585,62.170,7.401,17.512,309.710,3184153,0.993,0.050,8.417E-4,63.401,0.968,0.783,0.981,254.798,15.962,3.928,0.742,0.861,12.760,0.744,0.862,12.774,85.428,0.378,6.944,254.282,12.355,254.905,1.821
12,102768,34293,0,85,251,0,Apiaceae,1403.859,449.579,297.000,1.514,75.028,105968.500,1193.690,361.730,446.862,148.500,224.789,188.145,619.828,104870.189,0.661,7.557,19.177,0.647,0.805,0.970,0.850,3200.500,133524.871,0.770,0.661,1.526,0.048,0.809,0.655,101364.141,32.583,8.053,18.914,356.515,8779018,0.994,0.041,9.963E-4,49.664,0.982,0.715,0.979,254.984,15.968,0.758,0.672,0.820,12.714,0.621,0.788,11.731,85.426,0.093,2.164,254.371,11.891,254.988,0.478
13,98376,32681,0,85,240,0,Apiaceae,1404.285,448.361,288.951,1.552,74.471,104897.500,1182.191,353.916,446.998,144.476,224.181,182.390,825.062,101751.991,0.644,6.350,20.046,0.623,0.789,0.938,0.842,6521.500,129554.658,0.759,0.644,1.595,0.022,0.792,0.627,96971.715,19.344,2.424,54.688,3023.508,8366369,0.999,0.006,9.035E-5,50.794,0.982,0.716,0.979,254.982,15.968,1.110,0.077,0.277,4.128,0.075,0.275,4.062,85.045,0.038,2.307,254.925,4.055,254.991,0.573
14,113456,37750,0,85,227,0,Apiaceae,1978.535,584.477,294.277,1.986,89.067,163544.000,1442.197,380.075,629.787,147.138,292.238,194.862,3893.864,135086.942,0.503,3.123,34.503,0.423,0.650,0.694,0.729,50088.000,171998.036,0.660,0.503,2.746,3.363,0.603,0.364,111477.465,39.202,4.620,25.794,666.280,9664142,0.997,0.024,3.282E-4,62.585,0.981,0.643,0.972,254.880,15.965,3.124,0.323,0.568,8.283,0.336,0.580,8.627,85.180,0.205,5.266,254.692,7.919,254.950,1.322
15,78538,26113,0,85,232,0,Apiaceae,1980.778,442.254,264.309,1.673,63.435,88136.000,1128.805,316.224,630.501,132.155,221.127,163.488,778.665,91806.777,0.598,5.859,49.956,0.511,0.715,0.891,0.570,9598.000,116892.019,0.672,0.598,3.975,0.093,0.502,0.252,76557.222,32.965,3.773,32.098,1037.490,6685034,0.998,0.016,2.189E-4,51.881,0.981,0.724,0.980,254.930,15.967,2.368,0.211,0.459,6.694,0.215,0.464,6.819,85.119,0.118,3.935,254.787,6.800,254.963,1.179
16,139131,46452,0,85,251,0,Apiaceae,1772.275,536.538,345.636,1.552,92.039,155139.500,1402.385,420.888,564.133,172.818,268.269,212.944,1172.323,145649.448,0.644,6.219,22.576,0.615,0.784,0.897,0.791,16008.500,185446.636,0.750,0.644,1.797,0.216,0.746,0.557,137358.725,35.202,8.355,17.733,313.803,11891798,0.994,0.047,0.001,74.024,0.981,0.605,0.969,254.959,15.967,1.388,0.746,0.864,13.182,0.711,0.843,12.558,85.472,0.106,2.776,254.272,12.870,254.970,0.843
17,104268,34620,0,85,207,0,Apiaceae,1286.153,453.584,296.000,1.532,74.564,106251.500,1195.719,364.360,409.395,148.000,226.792,191.024,533.599,105448.122,0.653,8.270,15.865,0.645,0.803,0.981,0.930,1983.500,134260.719,0.777,0.653,1.262,0.090,0.890,0.792,102981.847,22.065,0.378,322.901,104263.000,8862902,1.000,1.737E-4,2.195E-6,78.321,0.979,0.608,0.969,254.999,15.969,0.201,0.002,0.045,0.663,0.002,0.046,0.669,85.001,0.001,0.403,254.998,0.697,255.000,0.121
18,104203,34603,0,85,229,0,Apiaceae,1343.090,449.722,300.000,1.499,77.441,109411.500,1194.411,364.246,427.519,150.000,224.861,186.267,542.703,105963.282,0.667,7.996,17.311,0.656,0.810,0.952,0.889,5208.500,134916.641,0.772,0.667,1.378,0.149,0.852,0.726,102859.910,7.402,1.275,102.655,10577.531,8858554,1.000,0.002,2.499E-5,77.359,0.980,0.604,0.969,254.995,15.969,0.540,0.021,0.146,2.167,0.021,0.146,2.176,85.012,0.013,1.415,254.978,2.216,254.997,0.295
19,99832,33170,0,85,248,0,Apiaceae,1390.545,449.445,289.000,1.555,77.777,109819.500,1178.187,356.525,442.624,144.500,224.723,186.141,458.818,102015.106,0.643,8.690,19.369,0.629,0.793,0.909,0.847,9987.500,129889.667,0.769,0.643,1.541,0.012,0.805,0.649,98441.455,44.074,2.935,49.332,2449.094,8491704,0.999,0.007,1.324E-4,79.248,0.979,0.610,0.969,254.990,15.968,0.771,0.098,0.312,4.765,0.092,0.304,4.494,85.060,0.024,1.514,254.906,4.573,254.994,0.423
20,99872,33211,0,85,245,0,Apiaceae,1397.918,448.322,290.662,1.542,79.578,112082.000,1176.155,356.596,444.971,145.331,224.161,184.901,468.298,102345.315,0.648,8.544,19.567,0.633,0.795,0.891,0.841,12210.000,130310.103,0.766,0.648,1.557,0.637,0.801,0.642,98474.082,17.690,4.315,33.076,1099.008,8502227,0.998,0.015,2.862E-4,79.829,0.979,0.610,0.969,254.977,15.968,1.121,0.213,0.462,6.985,0.204,0.452,6.686,85.131,0.049,2.258,254.790,6.889,254.985,0.645
21,136566,45357,0,85,231,0,Apiaceae,1573.883,520.343,347.027,1.499,120.679,197274.500,1366.421,416.991,500.983,173.513,260.172,208.030,894.660,141821.654,0.667,6.955,18.139,0.642,0.801,0.692,0.868,60708.500,180572.938,0.756,0.667,1.443,0.109,0.832,0.693,134992.117,17.420,1.787,72.897,5334.616,11611470,1.000,0.003,4.908E-5,75.826,0.984,0.541,0.970,254.990,15.968,0.746,0.042,0.204,3.020,0.042,0.204,3.032,85.025,0.026,1.955,254.956,3.187,254.994,0.463
